"Model","Itemcode","Description","Currency","Clearance","DecoCharge","MinDecoQTY","PriceBar1","PriceBar2","PriceBar3","PriceBar4","NettPriceQ1","NettPriceQ2","NettPriceQ3","NettPriceQ4","IndustryCol1","IndustryCol2","IndustryCol3","IndustryCol4"
"100494","10049403","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100494","10049404","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100494","10049405","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100494","10049406","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100494","10049407","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100494","10049414","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100494","10049482","Vasa 500 ml koper vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE03,LAS03,LASR04","25","1","50","100","500","5,01","4,82","4,68","4,59","17,71","16,71","16,07","15,75"
"100497","10049700","The Survivor 5L waterbestendige outdoor tas","EUR","","TRA03,DTR03,MR02","50","1","100","250","1000","2,40","2,31","2,24","2,20","6,58","6,21","5,97","5,85"
"100497","10049701","The Survivor 5L waterbestendige outdoor tas","EUR","","TRA03,DTR03,MR02","50","1","100","250","1000","2,40","2,31","2,24","2,20","6,58","6,21","5,97","5,85"
"100497","10049703","The Survivor 5L waterbestendige outdoor tas","EUR","","TRA03,DTR03,MR02","50","1","100","250","1000","2,40","2,31","2,24","2,20","6,57","6,20","5,96","5,85"
"100497","10049704","The Survivor 5L waterbestendige outdoor tas","EUR","","TRA03,DTR03,MR02","50","1","100","250","1000","2,40","2,31","2,24","2,20","6,58","6,21","5,97","5,85"
"100500","10050000","Sun Ray zonnebril – colour pop","EUR","","PAD02","100","1","250","500","1000","1,02","0,98","0,95","0,93","2,52","2,37","2,28","2,24"
"100500","10050001","Sun Ray zonnebril – colour pop","EUR","","PAD02","100","1","250","500","1000","1,02","0,98","0,95","0,93","2,52","2,37","2,28","2,24"
"100500","10050002","Sun Ray zonnebril – colour pop","EUR","","PAD02","100","1","250","500","1000","1,02","0,98","0,95","0,93","2,52","2,37","2,28","2,24"
"100500","10050003","Sun Ray zonnebril – colour pop","EUR","","PAD02","100","1","250","500","1000","1,02","0,98","0,95","0,93","2,52","2,37","2,28","2,24"
"100500","10050004","Sun Ray zonnebril – colour pop","EUR","","PAD02","100","1","250","500","1000","1,02","0,98","0,95","0,93","2,52","2,37","2,28","2,24"
"100508","10050800","Sky 650 ml Tritan™ drinkfles","EUR","","PAD04,DRD03,GPE03","50","1","100","250","1000","1,95","1,91","1,87","1,83","5,15","4,86","4,67","4,58"
"100508","10050801","Sky 650 ml Tritan™ drinkfles","EUR","","PAD04,DRD03,GPE03","50","1","100","250","1000","1,95","1,91","1,87","1,83","5,15","4,86","4,67","4,58"
"100508","10050802","Sky 650 ml Tritan™ drinkfles","EUR","","PAD04,DRD03,GPE03","50","1","100","250","1000","1,95","1,91","1,87","1,83","5,15","4,86","4,67","4,58"
"100508","10050803","Sky 650 ml Tritan™ drinkfles","EUR","","PAD04,DRD03,GPE03","50","1","100","250","1000","1,95","1,91","1,87","1,83","5,15","4,86","4,67","4,58"
"100508","10050804","Sky 650 ml Tritan™ drinkfles","EUR","","PAD04,DRD03,GPE03","50","1","100","250","1000","1,95","1,91","1,87","1,83","5,15","4,86","4,67","4,58"
"100513","10051300","Vasa Aurora 500 ml koperen vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","12,54","12,06","11,71","11,48","29,53","27,86","26,79","26,26"
"100513","10051301","Vasa Aurora 500 ml koperen vacuüm geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","12,54","12,06","11,71","11,48","29,53","27,86","26,79","26,26"
"100515","10051500","Vasa 500 ml houtlook koperen vacuum geïsoleerde fles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","8,18","7,87","7,64","7,49","22,96","21,66","20,83","20,42"
"100516","10051600","Corzo 350 ml koper vacuüm geïsoleerde beker","EUR","","LAS03,DPS01,DRD02,PAD03","25","1","50","100","500","6,83","6,57","6,38","6,25","18,08","17,06","16,40","16,08"
"100516","10051601","Corzo 350 ml koper vacuüm geïsoleerde beker","EUR","","LAS03,DPS01,DRD02,PAD03","25","1","50","100","500","6,83","6,57","6,38","6,25","18,08","17,05","16,40","16,08"
"100516","10051602","Corzo 350 ml koper vacuüm geïsoleerde beker","EUR","","LAS03,DPS01,DRD02,PAD03","25","1","50","100","500","6,83","6,57","6,38","6,25","18,08","17,05","16,40","16,08"
"100517","10051700","Pinto 750 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD03,DPS02,DRD05,GPE04,LAS04","25","1","50","100","500","9,83","9,45","9,17","8,99","28,67","27,05","26,01","25,50"
"100517","10051701","Pinto 750 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD03,DPS02,DRD05,GPE04,LAS04","25","1","50","100","500","9,83","9,45","9,17","8,99","28,67","27,05","26,01","25,50"
"100517","10051702","Pinto 750 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD03,DPS02,DRD05,GPE04,LAS04","25","1","50","100","500","9,83","9,45","9,17","8,99","28,67","27,05","26,01","25,50"
"100518","10051800","Vasa 500 ml gespikkeld koper vacuüm geïsoleerde fles ","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","8,74","8,40","8,16","8,00","24,39","23,01","22,12","21,69"
"100518","10051801","Vasa 500 ml gespikkeld koper vacuüm geïsoleerde fles ","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","8,74","8,40","8,16","8,00","24,39","23,01","22,12","21,69"
"100518","10051802","Vasa 500 ml gespikkeld koper vacuüm geïsoleerde fles ","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","8,74","8,40","8,16","8,00","24,39","23,01","22,12","21,69"
"100518","10051803","Vasa 500 ml gespikkeld koper vacuüm geïsoleerde fles ","EUR","","PAD04,DPS02,DRD03,GPE04,LAS03,LASR03","25","1","50","100","500","8,74","8,40","8,16","8,00","24,39","23,01","22,12","21,69"
"100521","10052100","Hugo 650 ml koper vacuüm geïsoleerde drinkfles met auto verzegeling","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","10,38","9,98","9,69","9,50","28,86","27,23","26,18","25,67"
"100521","10052101","Hugo 650 ml koper vacuüm geïsoleerde drinkfles met auto verzegeling","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","10,38","9,98","9,69","9,50","28,86","27,23","26,18","25,67"
"100521","10052102","Hugo 650 ml koper vacuüm geïsoleerde drinkfles met auto verzegeling","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","10,38","9,98","9,69","9,50","28,86","27,23","26,18","25,67"
"100521","10052103","Hugo 650 ml koper vacuüm geïsoleerde drinkfles met auto verzegeling","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","10,38","9,98","9,69","9,50","28,86","27,23","26,18","25,67"
"100522","10052200","Pix 330 ml keramische sublimatie colour-pop mok","EUR","","SUBM01","50","1","100","250","1000","1,91","1,84","1,79","1,75","4,89","4,61","4,43","4,35"
"100522","10052201","Pix 330 ml keramische sublimatie colour-pop mok","EUR","","SUBM01","50","1","100","250","1000","1,91","1,84","1,79","1,75","4,89","4,61","4,43","4,35"
"100522","10052202","Pix 330 ml keramische sublimatie colour-pop mok","EUR","","SUBM01","50","1","100","250","1000","1,91","1,84","1,79","1,75","4,89","4,61","4,43","4,35"
"100522","10052203","Pix 330 ml keramische sublimatie colour-pop mok","EUR","","","50","1","100","250","1000","1,91","1,84","1,79","1,75","4,89","4,61","4,43","4,35"
"100522","10052204","Pix 330 ml keramische sublimatie colour-pop mok","EUR","","SUBM01","50","1","100","250","1000","1,91","1,84","1,79","1,75","4,89","4,61","4,43","4,35"
"100522","10052205","Pix 330 ml keramische sublimatie colour-pop mok","EUR","","","50","1","100","250","1000","1,91","1,84","1,79","1,75","4,89","4,61","4,43","4,35"
"100523","10052300","Pixi 210 ml mini sublimatie mok","EUR","","SUBM01","50","1","100","250","1000","1,37","1,32","1,28","1,25","3,39","3,20","3,08","3,02"
"100526","10052600","Chalk-write 330 ml beschrijfbare mok met krijt","EUR","","PAD04,GPE05,LAS04","50","1","100","250","1000","1,56","1,50","1,46","1,43","4,33","4,08","3,93","3,85"
"100528","10052800","Atlantic 530 ml vacuüm geïsoleerde drinkfles","EUR","","PAD03,DRD05,GPE03,LAS03","25","1","50","100","500","8,26","7,94","7,71","7,56","20,23","19,08","18,35","17,99"
"100528","10052801","Atlantic 530 ml vacuüm geïsoleerde drinkfles","EUR","","PAD03,DRD05,GPE03,LAS03","25","1","50","100","500","8,26","7,94","7,71","7,56","20,23","19,08","18,35","17,99"
"100528","10052802","Atlantic 530 ml vacuüm geïsoleerde drinkfles","EUR","","PAD03,DRD05,GPE03,LAS03","25","1","50","100","500","8,26","7,94","7,71","7,56","20,23","19,08","18,35","17,99"
"100528","10052803","Atlantic 530 ml vacuüm geïsoleerde drinkfles","EUR","","PAD03,DRD05,GPE03,LAS03","25","1","50","100","500","8,26","7,94","7,71","7,56","20,23","19,08","18,35","17,99"
"100535","10053500","Norse 590 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,GPE04,LAS03","25","1","50","100","500","8,73","8,39","8,15","7,99","26,29","24,81","23,85","23,38"
"100535","10053501","Norse 590 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,GPE04,LAS03","25","1","50","100","500","8,73","8,39","8,15","7,99","26,29","24,81","23,85","23,38"
"100535","10053502","Norse 590 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,GPE04,LAS03","25","1","50","100","500","8,73","8,39","8,15","7,99","26,29","24,81","23,85","23,38"
"100535","10053552","Norse 590 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,GPE04,LAS03","25","1","50","100","500","8,73","8,39","8,15","7,99","26,29","24,81","23,85","23,38"
"100535","10053581","Norse 590 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,GPE04,LAS03","25","1","50","100","500","8,73","8,39","8,15","7,99","26,29","24,81","23,85","23,38"
"100536","10053600","Oregon 400 ml sublimatie drinkfles met karabijnhaak","EUR","","SUBM01","50","1","100","250","1000","1,99","1,91","1,85","1,81","4,69","4,42","4,25","4,17"
"100540","10054000","Pascal 360 ml keramische mok","EUR","","PAD04,LAS04","50","1","100","250","1000","3,01","2,89","2,81","2,75","6,98","6,59","6,33","6,21"
"100540","10054001","Pascal 360 ml keramische mok","EUR","","PAD04,LAS04","50","1","100","250","1000","3,01","2,89","2,81","2,75","6,98","6,59","6,33","6,21"
"100540","10054002","Pascal 360 ml keramische mok","EUR","","PAD04,LAS04","50","1","100","250","1000","3,01","2,89","2,81","2,75","6,98","6,59","6,33","6,21"
"100547","10054700","Pika 330 ml vacuum geïsoleerde beker en koeler","EUR","","PAD03,GPE04,LAS03","25","1","50","100","500","6,78","6,52","6,33","6,21","15,76","14,87","14,30","14,02"
"100547","10054701","Pika 330 ml vacuum geïsoleerde beker en koeler","EUR","","PAD03,GPE04,LAS03","25","1","50","100","500","6,78","6,52","6,33","6,21","15,76","14,87","14,30","14,02"
"100547","10054702","Pika 330 ml vacuum geïsoleerde beker en koeler","EUR","","PAD03,GPE04,LAS03","25","1","50","100","500","6,78","6,52","6,33","6,21","15,76","14,87","14,30","14,02"
"100547","10054703","Pika 330 ml vacuum geïsoleerde beker en koeler","EUR","","PAD03,GPE04,LAS03","25","1","50","100","500","6,78","6,52","6,33","6,21","15,76","14,87","14,30","14,02"
"100548","10054800","Lagom 380 ml koper vacuüm geïsoleerde beker","EUR","","PAD03,GPE04,LAS03","25","1","50","100","500","9,33","8,97","8,71","8,54","23,06","21,75","20,92","20,51"
"100548","10054802","Lagom 380 ml koper vacuüm geïsoleerde beker","EUR","","PAD03,GPE04,LAS03","25","1","50","100","500","9,33","8,97","8,71","8,54","23,06","21,75","20,92","20,51"
"100549","10054900","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100549","10054901","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100549","10054902","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100549","10054903","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100549","10054904","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100549","10054905","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100549","10054906","Thor 510 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,DRD03,GPE04,LAS04","25","1","50","100","500","7,63","7,34","7,13","6,99","23,05","21,75","20,91","20,50"
"100556","10055601","Mysa 410 ml dubbelwandige keramische beker","EUR","","PAD04,DPS02,GPE04,LAS04","25","1","50","100","500","8,46","8,13","7,89","7,74","20,14","19,00","18,27","17,91"
"100556","10055602","Mysa 410 ml dubbelwandige keramische beker","EUR","C","PAD04,DPS02,GPE04,LAS04","25","1","50","100","500","2,19","2,19","2,19","2,19","20,14","19,00","18,27","17,91"
"100556","10055603","Mysa 410 ml dubbelwandige keramische beker","EUR","C","PAD04,DPS02,GPE04,LAS04","25","1","50","100","500","2,19","2,19","2,19","2,19","20,14","19,00","18,27","17,91"
"100556","10055604","Mysa 410 ml dubbelwandige keramische beker","EUR","","PAD04,DPS02,GPE04,LAS04","25","1","50","100","500","8,46","8,13","7,89","7,74","20,14","19,00","18,27","17,91"
"100559","10055900","Oregon 400 ml matte drinkfles met karabijnhaak","EUR","","PAD03,DRD03,GPE02,LAS02,LASR02","50","1","100","250","1000","1,37","1,32","1,28","1,25","4,81","4,54","4,37","4,28"
"100559","10055901","Oregon 400 ml matte drinkfles met karabijnhaak","EUR","","PAD03,DRD03,GPE02,LAS02,LASR02","50","1","100","250","1000","1,37","1,32","1,28","1,25","4,81","4,54","4,37","4,28"
"100559","10055902","Oregon 400 ml matte drinkfles met karabijnhaak","EUR","","PAD03,DRD03,GPE02,LAS02,LASR02","50","1","100","250","1000","1,37","1,32","1,28","1,25","4,81","4,54","4,37","4,28"
"100559","10055903","Oregon 400 ml matte drinkfles met karabijnhaak","EUR","","PAD03,DRD03,GPE02,LAS02,LASR02","50","1","100","250","1000","1,37","1,32","1,28","1,25","4,81","4,54","4,37","4,28"
"100561","10056100","Guzzle 820 ml sportfles","EUR","","PAD03,DRD05,GPE04,LAS03","50","1","100","250","1000","4,48","4,31","4,18","4,10","10,63","10,03","9,64","9,45"
"100561","10056101","Guzzle 820 ml sportfles","EUR","","PAD03,DRD05,GPE04,LAS03","50","1","100","250","1000","4,48","4,31","4,18","4,10","10,63","10,03","9,64","9,45"
"100561","10056102","Guzzle 820 ml sportfles","EUR","","PAD03,DRD05,GPE04,LAS03","50","1","100","250","1000","4,48","4,31","4,18","4,10","10,63","10,03","9,64","9,45"
"100565","10056500","Valhalla 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","13,35","12,84","12,47","12,23","31,43","29,65","28,51","27,95"
"100565","10056501","Valhalla 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","13,35","12,84","12,47","12,23","31,43","29,65","28,51","27,95"
"100565","10056502","Valhalla 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD03,DPS02,GPE04,LAS03","25","1","50","100","500","13,35","12,84","12,47","12,23","31,43","29,65","28,51","27,95"
"100571","10057100","Camper 10 L waterdichte outdoor tas","EUR","","MR02,DTR03,TRA03","50","1","100","250","1000","5,01","4,82","4,68","4,59","11,08","10,46","10,05","9,86"
"100571","10057101","Camper 10 L waterdichte outdoor tas","EUR","","MR02,DTR03,TRA03","50","1","100","250","1000","5,01","4,82","4,68","4,59","11,08","10,46","10,05","9,86"
"100571","10057103","Camper 10 L waterdichte outdoor tas","EUR","C","MR02,DTR03,TRA03","50","1","100","250","1000","1,49","1,49","1,49","1,49","11,08","10,46","10,05","9,86"
"100571","10057104","Camper 10 L waterdichte outdoor tas","EUR","","MR02,DTR03,TRA03","50","1","100","250","1000","5,01","4,82","4,68","4,59","11,08","10,46","10,05","9,86"
"100579","10057902","CamelBak® Eddy+ 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DRD03,GPE04,LAS04","10","1","25","50","100","22,30","21,44","20,82","20,41","28,69","27,07","26,03","25,52"
"100582","10058200","CamelBak® Chute Mag 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DRD03,GPE04,LAS04","10","1","25","50","100","20,46","19,67","19,10","18,73","28,42","26,82","25,78","25,28"
"100582","10058201","CamelBak® Chute Mag 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DRD03,GPE04,LAS04","10","1","25","50","100","20,46","19,67","19,10","18,73","28,42","26,82","25,78","25,28"
"100582","10058202","CamelBak® Chute Mag 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DRD03,GPE04,LAS04","10","1","25","50","100","20,46","19,67","19,10","18,73","28,42","26,82","25,78","25,28"
"100582","10058262","CamelBak® Chute Mag 600 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DRD03,GPE04,LAS04","10","1","25","50","100","20,46","19,67","19,10","18,73","28,43","26,82","25,79","25,28"
"100587","10058700","Thor 360 ml lekvrije koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,LAS04","25","1","50","100","500","9,57","9,20","8,93","8,75","24,49","23,10","22,22","21,78"
"100587","10058701","Thor 360 ml lekvrije koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,LAS04","25","1","50","100","500","9,57","9,20","8,93","8,75","24,49","23,10","22,22","21,78"
"100587","10058702","Thor 360 ml lekvrije koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,LAS04","25","1","50","100","500","9,57","9,20","8,93","8,75","24,49","23,10","22,22","21,78"
"100587","10058703","Thor 360 ml lekvrije koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,LAS04","25","1","50","100","500","9,57","9,20","8,93","8,75","24,49","23,10","22,22","21,78"
"100588","10058800","Koln 590 ml koper vacuüm geïsoleerde drinkfles","EUR","","PAD04,DPS02,GPE04,LAS03","25","1","50","100","500","10,92","10,50","10,19","9,99","28,21","26,61","25,59","25,09"
